AT1G21910,AT2G16910
AT1G61730,AT2G16910
AT2G23290,AT2G16910
AT2G44730,AT2G16910
AT3G19290,AT2G16910
AT3G25730,AT2G16910
AT3G53340,AT2G16910
AT4G36730,AT2G16910
AT5G44210,AT2G16910
AT2G24570,AT2G20880
AT4G00730,AT2G22430
AT5G25830,AT2G22430
AT2G44730,AT2G22850
AT3G28920,AT2G22850
AT5G63790,AT2G22850
AT1G15580,AT2G23290
AT1G47870,AT2G23290
AT1G61730,AT2G23290
AT2G44730,AT2G23290
AT1G12610,AT2G25000
AT1G61730,AT2G25000
AT2G47260,AT2G25000
AT3G28920,AT2G25000
AT5G58010,AT2G25650
AT1G05805,AT2G28710
AT1G47870,AT2G28710
AT1G71130,AT2G28710
AT2G22430,AT2G28710
AT2G24570,AT2G28710
AT2G38470,AT2G28710
AT2G44730,AT2G28710
AT2G46680,AT2G28710
AT3G57480,AT2G28710
AT4G31550,AT2G28710
AT4G37790,AT2G28710
AT5G13330,AT2G28710
AT5G62610,AT2G28710
AT1G61730,AT2G31730
AT5G07680,AT2G31730
AT3G24050,AT2G33480
AT5G65790,AT2G38470
AT1G61730,AT2G40260
AT1G68920,AT2G40260
AT2G23290,AT2G40260
AT2G35940,AT2G40260
AT2G44730,AT2G40260
AT3G19290,AT2G40260
AT5G44210,AT2G40260
AT5G65640,AT2G40260
AT1G47870,AT2G40740
AT1G61730,AT2G40740
AT2G44730,AT2G40740
AT5G05410,AT2G40740
AT1G12610,AT2G44840
AT1G21910,AT2G44840
AT1G24625,AT2G44840
AT1G47870,AT2G44840
AT1G61730,AT2G44840
AT1G71130,AT2G44840
AT2G22840,AT2G44840
AT2G23290,AT2G44840
AT2G24790,AT2G44840
AT2G26940,AT2G44840
AT2G40950,AT2G44840
AT2G44730,AT2G44840
AT3G11580,AT2G44840
AT3G16870,AT2G44840
AT3G19290,AT2G44840
AT3G28920,AT2G44840
AT3G50060,AT2G44840
AT4G01120,AT2G44840
AT4G34680,AT2G44840
AT5G05410,AT2G44840
AT5G06960,AT2G44840
AT5G26930,AT2G44840
AT5G44210,AT2G44840
AT5G47220,AT2G44840
AT5G47230,AT2G44840
AT5G61590,AT2G44840
AT1G15580,AT2G46680
AT1G47870,AT2G46680
AT1G61730,AT2G46680
AT2G44730,AT2G46680
AT2G45160,AT2G46680
AT3G11580,AT2G46680
AT1G09540,AT2G47460
AT1G21910,AT2G47460
AT1G22640,AT2G47460
AT1G32150,AT2G47460
AT1G61730,AT2G47460
AT1G76510,AT2G47460
AT2G22850,AT2G47460
AT2G31370,AT2G47460
AT2G36400,AT2G47460
AT2G40950,AT2G47460
AT2G44730,AT2G47460
AT2G46270,AT2G47460
AT3G19290,AT2G47460
AT3G25730,AT2G47460
AT3G49930,AT2G47460
AT4G01120,AT2G47460
AT4G29080,AT2G47460
AT5G05410,AT2G47460
AT5G06960,AT2G47460
AT5G44080,AT2G47460
AT5G54680,AT2G47460
AT5G62610,AT2G47460
AT1G12610,AT2G47520
AT1G27730,AT2G47520
AT1G47870,AT2G47520
AT1G61730,AT2G47520
AT5G05410,AT2G47520
AT5G08130,AT2G47520
AT5G44210,AT2G47520
AT5G61590,AT2G47520
AT2G40950,AT3G02940
AT2G44730,AT3G02940
AT5G43700,AT3G02940
AT5G61590,AT3G02940
AT5G61600,AT3G02940
AT3G21175,AT3G11440
AT4G24470,AT3G11440
AT1G07520,AT3G11580
AT1G47870,AT3G11580
AT1G61730,AT3G11580
AT1G71130,AT3G11580
AT1G76880,AT3G11580
AT2G31230,AT3G11580
AT2G44730,AT3G11580
AT3G19290,AT3G11580
AT3G25730,AT3G11580
AT4G36730,AT3G11580
AT5G05410,AT3G11580
AT5G44210,AT3G11580
AT5G61590,AT3G11580
AT1G47870,AT3G15500
AT1G61730,AT3G15500
AT1G71130,AT3G15500
AT1G76880,AT3G15500
AT2G22840,AT3G15500
AT2G31230,AT3G15500
AT2G44730,AT3G15500
AT2G46270,AT3G15500
AT3G10500,AT3G15500
AT3G14180,AT3G15500
AT3G15210,AT3G15500
AT3G19290,AT3G15500
AT3G61630,AT3G15500
AT4G17490,AT3G15500
AT5G05410,AT3G15500
AT5G44210,AT3G15500
AT5G61590,AT3G15500
AT1G47870,AT3G18990
AT1G61730,AT3G18990
AT2G44730,AT3G18990
AT5G05410,AT3G18990
AT5G25890,AT3G18990
AT1G26960,AT3G20840
AT5G47230,AT3G20840
AT5G54470,AT3G20840
AT1G12610,AT3G23690
AT1G15580,AT3G23690
AT1G24625,AT3G23690
AT1G29160,AT3G23690
AT1G50640,AT3G23690
AT1G61730,AT3G23690
AT1G71130,AT3G23690
AT1G76880,AT3G23690
AT1G77450,AT3G23690
AT2G44730,AT3G23690
AT4G00940,AT3G23690
AT4G25210,AT3G23690
AT4G37790,AT3G23690
AT5G05410,AT3G23690
AT5G06960,AT3G23690
AT5G60850,AT3G23690
AT1G04100,AT3G25790
AT1G05805,AT3G25790
AT1G32640,AT3G25790
AT5G62610,AT3G25790
AT1G61730,AT3G46600
AT2G44730,AT3G46600
AT3G25730,AT3G46600
AT4G36730,AT3G46600
AT4G36930,AT3G46600
AT1G78600,AT3G50260
AT5G47230,AT3G50260
AT1G09530,AT3G54220
AT1G47870,AT3G54220
AT1G61730,AT3G54220
AT1G75540,AT3G54220
AT2G21230,AT3G54220
AT2G44730,AT3G54220
AT2G47890,AT3G54220
AT3G19860,AT3G54220
AT3G28920,AT3G54220
AT3G56850,AT3G54220
AT5G05410,AT3G54220
AT5G37020,AT3G54220
AT5G54680,AT3G54220
AT5G61590,AT3G54220
AT5G61600,AT3G54220
AT5G65640,AT3G54220
AT1G54060,AT3G61850
AT2G36400,AT3G61850
AT2G44730,AT3G61850
AT5G05410,AT3G61850
AT1G09530,AT3G62610
AT2G44730,AT3G62610
AT5G61590,AT3G62610
AT5G61600,AT3G62610
AT5G65640,AT3G62610
AT1G61730,AT4G00940
AT3G50410,AT4G05100
AT1G75240,AT4G18770
AT3G28920,AT4G18770
AT2G44730,AT4G25490
AT2G48100,AT4G25490
AT5G43700,AT4G25490
AT5G61590,AT4G25490
AT1G02340,AT4G28110
AT1G20910,AT4G28110
AT1G28370,AT4G28110
AT1G47870,AT4G28110
AT1G54830,AT4G28110
AT1G56170,AT4G28110
AT2G23340,AT4G28110
AT2G28810,AT4G28110
AT2G33310,AT4G28110
AT3G06490,AT4G28110
AT3G10500,AT4G28110
AT3G28920,AT4G28110
AT3G57480,AT4G28110
AT4G00940,AT4G28110
AT4G29080,AT4G28110
AT5G01200,AT4G28110
AT5G05790,AT4G28110
AT5G44160,AT4G28110
AT5G61890,AT4G28110
AT1G12610,AT4G32040
AT1G12630,AT4G32040
AT1G20910,AT4G32040
AT1G21910,AT4G32040
AT1G35560,AT4G32040
AT1G47870,AT4G32040
AT1G50640,AT4G32040
AT1G54060,AT4G32040
AT1G61730,AT4G32040
AT1G71130,AT4G32040
AT1G76880,AT4G32040
AT1G77450,AT4G32040
AT1G78600,AT4G32040
AT2G22840,AT4G32040
AT2G31230,AT4G32040
AT2G40950,AT4G32040
AT2G44730,AT4G32040
AT3G15210,AT4G32040
AT3G19290,AT4G32040
AT3G28920,AT4G32040
AT3G50060,AT4G32040
AT3G53340,AT4G32040
AT3G60490,AT4G32040
AT4G25470,AT4G32040
AT5G05410,AT4G32040
AT5G10510,AT4G32040
AT5G13330,AT4G32040
AT5G44210,AT4G32040
AT5G47220,AT4G32040
AT5G60850,AT4G32040
AT5G61590,AT4G32040
AT1G15580,AT4G35900
AT1G47870,AT4G35900
AT1G61730,AT4G35900
AT5G61890,AT4G35900
AT1G12610,AT4G37650
AT1G30810,AT4G37650
AT1G32870,AT4G37650
AT1G47870,AT4G37650
AT1G54060,AT4G37650
AT1G61730,AT4G37650
AT1G69780,AT4G37650
AT1G71130,AT4G37650
AT1G76880,AT4G37650
AT2G22840,AT4G37650
AT2G28350,AT4G37650
AT2G31230,AT4G37650
AT2G40950,AT4G37650
AT2G44730,AT4G37650
AT3G15210,AT4G37650
AT3G19290,AT4G37650
AT3G21175,AT4G37650
AT3G24520,AT4G37650
AT3G25730,AT4G37650
AT4G17490,AT4G37650
AT4G36730,AT4G37650
AT5G05410,AT4G37650
AT5G06960,AT4G37650
AT5G44210,AT4G37650
AT5G47220,AT4G37650
AT5G47230,AT4G37650
AT5G61590,AT4G37650
AT1G47870,AT4G37940
AT1G50640,AT4G37940
AT1G54060,AT4G37940
AT1G61730,AT4G37940
AT1G71130,AT4G37940
AT2G23290,AT4G37940
AT3G11580,AT4G37940
AT3G19290,AT4G37940
AT3G24050,AT4G37940
AT3G54810,AT4G37940
AT3G60530,AT4G37940
AT4G01120,AT4G37940
AT4G17490,AT4G37940
AT4G17500,AT4G37940
AT4G29080,AT4G37940
AT5G05410,AT4G37940
AT5G06960,AT4G37940
AT5G25830,AT4G37940
AT5G43700,AT4G37940
AT5G61590,AT4G37940
AT5G66320,AT4G37940
AT1G12610,AT4G38340
AT1G47870,AT4G38340
AT1G54060,AT4G38340
AT1G61730,AT4G38340
AT1G71130,AT4G38340
AT2G22840,AT4G38340
AT2G23290,AT4G38340
AT2G31230,AT4G38340
AT2G44730,AT4G38340
AT2G47890,AT4G38340
AT3G11580,AT4G38340
AT3G15210,AT4G38340
AT3G19290,AT4G38340
AT3G28920,AT4G38340
AT4G29080,AT4G38340
AT5G05410,AT4G38340
AT5G06960,AT4G38340
AT5G28040,AT4G38340
AT5G44210,AT4G38340
AT1G21910,AT4G39070
AT1G47870,AT4G39070
AT1G61730,AT4G39070
AT1G71130,AT4G39070
AT1G76880,AT4G39070
AT2G44730,AT4G39070
AT3G15210,AT4G39070
AT3G19290,AT4G39070
AT3G28920,AT4G39070
AT4G01120,AT4G39070
AT5G05410,AT4G39070
AT5G44210,AT4G39070
AT5G61590,AT4G39070
AT1G15580,AT4G39410
AT1G47870,AT4G39410
AT2G21230,AT4G39410
AT2G28350,AT4G39410
AT2G28810,AT4G39410
AT5G37020,AT4G39410
AT5G54230,AT4G39410
AT5G61890,AT4G39410
AT1G47870,AT5G03150
AT1G61730,AT5G03150
AT1G76880,AT5G03150
AT2G44730,AT5G03150
AT3G15210,AT5G03150
AT5G05410,AT5G03150
AT5G44210,AT5G03150
AT1G06180,AT5G06839
AT1G54830,AT5G06839
AT1G61730,AT5G06839
AT3G10500,AT5G06839
AT5G05790,AT5G06839
AT5G61890,AT5G06839
AT5G63280,AT5G06839
AT5G67190,AT5G06839
AT1G12610,AT5G07680
AT1G20910,AT5G07680
AT1G21910,AT5G07680
AT1G22985,AT5G07680
AT1G43700,AT5G07680
AT1G47870,AT5G07680
AT1G50640,AT5G07680
AT1G54060,AT5G07680
AT1G61730,AT5G07680
AT1G71130,AT5G07680
AT2G22840,AT5G07680
AT2G23290,AT5G07680
AT2G40950,AT5G07680
AT2G44730,AT5G07680
AT2G47890,AT5G07680
AT3G11580,AT5G07680
AT3G19290,AT5G07680
AT3G19860,AT5G07680
AT3G24050,AT5G07680
AT3G54810,AT5G07680
AT3G60530,AT5G07680
AT4G01120,AT5G07680
AT4G29080,AT5G07680
AT5G05410,AT5G07680
AT5G06960,AT5G07680
AT5G25830,AT5G07680
AT5G28040,AT5G07680
AT5G43170,AT5G07680
AT5G44210,AT5G07680
AT5G47230,AT5G07680
AT5G66320,AT5G07680
AT1G47870,AT5G15150
AT1G61730,AT5G15150
AT2G44730,AT5G15150
AT3G28920,AT5G15150
AT4G34680,AT5G15150
AT1G15580,AT5G16770
AT1G20910,AT5G16770
AT1G47870,AT5G16770
AT1G61730,AT5G16770
AT1G78600,AT5G16770
AT2G44730,AT5G16770
AT1G47870,AT5G17490
AT1G61730,AT5G17490
AT3G28920,AT5G17490
AT2G40620,AT5G18680
AT3G60530,AT5G18680
AT3G62100,AT5G18680
AT1G12610,AT5G24590
AT1G12630,AT5G24590
AT1G20910,AT5G24590
AT1G21910,AT5G24590
AT1G47870,AT5G24590
AT1G61730,AT5G24590
AT2G44730,AT5G24590
AT3G19290,AT5G24590
AT3G50060,AT5G24590
AT5G06960,AT5G24590
AT1G10120,AT5G25390
AT1G23380,AT5G25390
AT1G42990,AT5G25390
AT1G44810,AT5G25390
AT1G51140,AT5G25390
AT2G23290,AT5G25390
AT2G45160,AT5G25390
AT3G49530,AT5G25390
AT1G47870,AT5G25490
AT1G61730,AT5G25490
AT1G71130,AT5G25490
AT2G44730,AT5G25490
AT3G19290,AT5G25490
AT5G05410,AT5G25490
AT5G18830,AT5G25490
AT1G12610,AT5G26660
AT1G15580,AT5G26660
AT1G21910,AT5G26660
AT1G30490,AT5G26660
AT1G47870,AT5G26660
AT1G61730,AT5G26660
AT2G44730,AT5G26660
AT3G19290,AT5G26660
AT3G61850,AT5G26660
AT4G00940,AT5G26660
AT4G36740,AT5G26660
AT4G37790,AT5G26660
AT5G63790,AT5G26660
AT1G12610,AT5G38140
AT1G47870,AT5G38140
AT1G61730,AT5G38140
AT1G71130,AT5G38140
AT2G23290,AT5G38140
AT2G44730,AT5G38140
AT3G19290,AT5G38140
AT4G35040,AT5G38140
AT5G05410,AT5G38140
AT5G06960,AT5G38140
AT5G54680,AT5G38140
AT5G61590,AT5G38140
AT2G44730,AT5G41920
AT5G61590,AT5G41920
AT5G61600,AT5G41920
AT1G04100,AT5G49450
AT1G61730,AT5G49450
AT2G44730,AT5G49450
AT5G65640,AT5G49450
AT1G12610,AT5G51990
AT1G14580,AT5G51990
AT1G19000,AT5G51990
AT1G21910,AT5G51990
AT1G29160,AT5G51990
AT1G47870,AT5G51990
AT1G61730,AT5G51990
AT1G68920,AT5G51990
AT2G44730,AT5G51990
AT2G46270,AT5G51990
AT3G11280,AT5G51990
AT3G11580,AT5G51990
AT3G16350,AT5G51990
AT3G19290,AT5G51990
AT3G25730,AT5G51990
AT3G61850,AT5G51990
AT4G00940,AT5G51990
AT4G36730,AT5G51990
AT5G01200,AT5G51990
AT5G05410,AT5G51990
AT5G06960,AT5G51990
AT5G44160,AT5G51990
AT5G44210,AT5G51990
AT1G21910,AT5G52660
AT1G47870,AT5G52660
AT1G50640,AT5G52660
AT1G61730,AT5G52660
AT1G71130,AT5G52660
AT1G76880,AT5G52660
AT2G40620,AT5G52660
AT2G40950,AT5G52660
AT2G44730,AT5G52660
AT2G44840,AT5G52660
AT2G47260,AT5G52660
AT3G19290,AT5G52660
AT3G24050,AT5G52660
AT3G54810,AT5G52660
AT3G60530,AT5G52660
AT4G28110,AT5G52660
AT5G05410,AT5G52660
AT5G06960,AT5G52660
AT5G13910,AT5G52660
AT5G18830,AT5G52660
AT5G25830,AT5G52660
AT5G28040,AT5G52660
AT5G61590,AT5G52660
AT2G21230,AT5G54230
AT2G28810,AT5G54230
AT1G06070,AT5G59450
AT1G12630,AT5G59450
AT1G21910,AT5G59450
AT1G24625,AT5G59450
AT1G61730,AT5G59450
AT2G22430,AT5G59450
AT2G23290,AT5G59450
AT2G40950,AT5G59450
AT2G44730,AT5G59450
AT3G15210,AT5G59450
AT3G19290,AT5G59450
AT3G25730,AT5G59450
AT4G00730,AT5G59450
AT4G05100,AT5G59450
AT4G25470,AT5G59450
AT4G28140,AT5G59450
AT4G36730,AT5G59450
AT5G05410,AT5G59450
AT5G06960,AT5G59450
AT5G13330,AT5G59450
AT5G44210,AT5G59450
AT5G62610,AT5G59450
AT3G19290,AT5G59820
AT3G25730,AT5G59820
AT4G01120,AT5G59820
AT4G34680,AT5G59820
AT5G06960,AT5G59820
AT5G09330,AT5G59820
AT5G10280,AT5G59820
AT5G22570,AT5G59820
AT1G61730,AT5G60890
AT2G44730,AT5G60890
AT3G25730,AT5G60890
AT5G62610,AT5G60890
AT1G12630,AT5G65790
AT2G16720,AT5G65790
AT2G21230,AT5G65790
AT5G37020,AT5G65790
